ANO_ELEICAO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NM_LOCAL_VOTACAO,QT_VOTOS_SAMIR,QT_VOTOS_VALIDOS_SECAO,Local_Busca_Geografica
2024,RIO BRANCO,1,638,ESCOLA NEUTEL MAIA,4,3298,"RIO BRANCO, Acre, Brasil, ESCOLA NEUTEL MAIA"
2024,RIO BRANCO,9,297,ESCOLA ILSON RIBEIRO,6,2054,"RIO BRANCO, Acre, Brasil, ESCOLA ILSON RIBEIRO"
2024,RIO BRANCO,9,373,UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA,3,2240,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA ELPÍDIO MOREIRA SOUZA"
2024,RIO BRANCO,1,681,INSTITUTO DE EDUCACAO LOURENCO FILHO,6,3581,"RIO BRANCO, Acre, Brasil, INSTITUTO DE EDUCACAO LOURENCO FILHO"
2024,RIO BRANCO,1,782,INSTITUTO FEDERAL DO ACRE - IFAC,8,3751,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC"
2024,RIO BRANCO,1,469,ESCOLA DUQUE DE CAXIAS,5,2720,"RIO BRANCO, Acre, Brasil, ESCOLA DUQUE DE CAXIAS"
2024,RIO BRANCO,1,798,ESCOLA PROF RAIMUNDA SILVA PARÁ,1,2895,"RIO BRANCO, Acre, Brasil, ESCOLA PROF RAIMUNDA SILVA PARÁ"
2024,RIO BRANCO,1,516,OCA RIO BRANCO,3,1066,"RIO BRANCO, Acre, Brasil, OCA RIO BRANCO"
2024,RIO BRANCO,1,51,DERACRE,4,1171,"RIO BRANCO, Acre, Brasil, DERACRE"
2024,RIO BRANCO,9,198,ESCOLA AYRTON SENNA DA SILVA,7,1660,"RIO BRANCO, Acre, Brasil, ESCOLA AYRTON SENNA DA SILVA"
2024,RIO BRANCO,1,633,INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,12,3280,"RIO BRANCO, Acre, Brasil, INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA"
2024,RIO BRANCO,1,634,INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA,13,3280,"RIO BRANCO, Acre, Brasil, INCRA - INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA"
2024,RIO BRANCO,1,783,INSTITUTO FEDERAL DO ACRE - IFAC,5,3751,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC"
2024,RIO BRANCO,1,453,ESCOLA GEORGETE ELUAN KALUME,9,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2024,RIO BRANCO,9,445,COLÉGIO MILITAR TIRADENTES,9,2380,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR TIRADENTES"
2024,RIO BRANCO,9,115,ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES,3,1015,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA HELOÍSA MOURÃO MARQUES"
2024,RIO BRANCO,9,80,IEPTEC - ANTIGO INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA,5,1023,"RIO BRANCO, Acre, Brasil, IEPTEC - ANTIGO INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA"
2024,RIO BRANCO,9,433,UNIMETA - ESTÁCIO,11,2020,"RIO BRANCO, Acre, Brasil, UNIMETA - ESTÁCIO"
2024,RIO BRANCO,9,130,ESCOLA JOSÉ SALES DE ARAÚJO,8,1260,"RIO BRANCO, Acre, Brasil, ESCOLA JOSÉ SALES DE ARAÚJO"
2024,RIO BRANCO,9,28,FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA,2,1171,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA"
2024,RIO BRANCO,1,700,ESCOLA GLÓRIA PEREZ,7,3468,"RIO BRANCO, Acre, Brasil, ESCOLA GLÓRIA PEREZ"
2024,RIO BRANCO,1,716,SENAC,6,3522,"RIO BRANCO, Acre, Brasil, SENAC"
2024,RIO BRANCO,1,819,COLÉGIO MILITAR DOM PEDRO II,2,3840,"RIO BRANCO, Acre, Brasil, COLÉGIO MILITAR DOM PEDRO II"
2024,RIO BRANCO,9,128,ESCOLA MARIA RAIMUNDA BALBINO DA SILVA,18,1295,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA RAIMUNDA BALBINO DA SILVA"
2024,RIO BRANCO,9,462,ESCOLA MARILDA GOUVEIA VIANA,8,1600,"RIO BRANCO, Acre, Brasil, ESCOLA MARILDA GOUVEIA VIANA"
2024,RIO BRANCO,9,395,UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA,5,2321,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE DA FAMÍLIA PLATILDE OLIVEIRA DA SILVA"
2024,RIO BRANCO,9,233,ESCOLA SERAFIM DA SILVA SALGADO,9,1090,"RIO BRANCO, Acre, Brasil, ESCOLA SERAFIM DA SILVA SALGADO"
2024,RIO BRANCO,9,175,ESCOLA PÚBLICA ALCIMAR LEITÃO,14,1147,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ALCIMAR LEITÃO"
2024,RIO BRANCO,9,345,CRECHE MUNICIPAL JAIRO JUNIOR,2,2151,"RIO BRANCO, Acre, Brasil, CRECHE MUNICIPAL JAIRO JUNIOR"
2024,RIO BRANCO,9,307,ESCOLA ESTADUAL TEREZINHA KALUME,6,1961,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL TEREZINHA KALUME"
2024,RIO BRANCO,9,94,ESCOLA JOÃO PAULO I,9,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2024,RIO BRANCO,9,332,ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI,7,2100,"RIO BRANCO, Acre, Brasil, ESCOLA DE ENSINO FUNDAMENTAL DO SERVIÇO SOCIAL DA INDÚSTRIA - SESI"
2024,RIO BRANCO,9,469,ESCOLA ISMAEL GOMES DE CARVALHO,2,2330,"RIO BRANCO, Acre, Brasil, ESCOLA ISMAEL GOMES DE CARVALHO"
2024,RIO BRANCO,9,292,FACULDADE UNINORTE,4,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2024,RIO BRANCO,9,33,ESCOLA INFANTIL BEM-TE-VI,6,1449,"RIO BRANCO, Acre, Brasil, ESCOLA INFANTIL BEM-TE-VI"
2024,RIO BRANCO,9,422,IEPTEC - ANTIGO INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA,6,1023,"RIO BRANCO, Acre, Brasil, IEPTEC - ANTIGO INSTITUTO FEDERAL DO ACRE - IFAC -  BAIXADA"
2024,RIO BRANCO,9,259,INSTITUTO FEDERAL DO ACRE (IFAC) - TRANSACREANA,6,1180,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE (IFAC) - TRANSACREANA"
2024,RIO BRANCO,9,403,FACULDADE UNINORTE,6,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2024,RIO BRANCO,1,250,PREFEITURA MUNICIPAL DE RIO BRANCO,14,1090,"RIO BRANCO, Acre, Brasil, PREFEITURA MUNICIPAL DE RIO BRANCO"
2024,RIO BRANCO,1,669,ESCOLA  MOZART DONIZETE,8,3360,"RIO BRANCO, Acre, Brasil, ESCOLA  MOZART DONIZETE"
2024,RIO BRANCO,1,641,ESCOLA NEUTEL MAIA,7,3298,"RIO BRANCO, Acre, Brasil, ESCOLA NEUTEL MAIA"
2024,RIO BRANCO,9,20,COLÉGIO ALTERNATIVO,11,1422,"RIO BRANCO, Acre, Brasil, COLÉGIO ALTERNATIVO"
2024,RIO BRANCO,9,384,ESCOLA CHRIZARUBINA LEITÃO ABRAÃO,10,2283,"RIO BRANCO, Acre, Brasil, ESCOLA CHRIZARUBINA LEITÃO ABRAÃO"
2024,RIO BRANCO,1,569,ESCOLA CASTELO BRANCO,12,3255,"RIO BRANCO, Acre, Brasil, ESCOLA CASTELO BRANCO"
2024,RIO BRANCO,9,37,ESCOLA NATALINO DA SILVEIRA BRITO,12,1074,"RIO BRANCO, Acre, Brasil, ESCOLA NATALINO DA SILVEIRA BRITO"
2024,RIO BRANCO,1,161,INSTITUTO SAO JOSE,5,1473,"RIO BRANCO, Acre, Brasil, INSTITUTO SAO JOSE"
2024,RIO BRANCO,9,275,ESCOLA IRENE DANTAS DO NASCIMENTO,1,1970,"RIO BRANCO, Acre, Brasil, ESCOLA IRENE DANTAS DO NASCIMENTO"
2024,RIO BRANCO,1,691,ESCOLA MARIANA DA SILVA OLIVEIRA (ANTIGA NAZARÉ DOURADO),5,3441,"RIO BRANCO, Acre, Brasil, ESCOLA MARIANA DA SILVA OLIVEIRA (ANTIGA NAZARÉ DOURADO)"
2024,RIO BRANCO,9,64,ESCOLA PÚBLICA ADALBERTO SENA,6,1139,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ADALBERTO SENA"
2024,RIO BRANCO,1,761,ESCOLA LUIZ DE CARVALHO FONTENELLE,3,3662,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZ DE CARVALHO FONTENELLE"
2024,RIO BRANCO,1,249,ESCOLA DR. CARLOS VASCONCELOS,1,1236,"RIO BRANCO, Acre, Brasil, ESCOLA DR. CARLOS VASCONCELOS"
2024,RIO BRANCO,9,257,DETRAN (PRÉDIO INTEGRADO),12,1872,"RIO BRANCO, Acre, Brasil, DETRAN (PRÉDIO INTEGRADO)"
2024,RIO BRANCO,1,554,ESCOLA LOURIVAL PINHO,3,1643,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL PINHO"
2024,RIO BRANCO,1,436,ESCOLA GEORGETE ELUAN KALUME,11,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2024,RIO BRANCO,1,693,ESCOLA MARIANA DA SILVA OLIVEIRA (ANTIGA NAZARÉ DOURADO),10,3441,"RIO BRANCO, Acre, Brasil, ESCOLA MARIANA DA SILVA OLIVEIRA (ANTIGA NAZARÉ DOURADO)"
2024,RIO BRANCO,9,81,FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA,6,1171,"RIO BRANCO, Acre, Brasil, FUNDAÇÃO DO BEM ESTAR SOCIAL DO ACRE - FUNBESA"
2024,RIO BRANCO,9,152,FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DO ACRE - FIEAC,8,1376,"RIO BRANCO, Acre, Brasil, FEDERAÇÃO DAS INDÚSTRIAS DO ESTADO DO ACRE - FIEAC"
2024,RIO BRANCO,1,777,COLÉGIO LATO SENSU,12,3735,"RIO BRANCO, Acre, Brasil, COLÉGIO LATO SENSU"
2024,RIO BRANCO,1,76,ESCOLA PROF. MARILENA MANSOUR (ANTIGA IRACEMA GOMES PEREIRA),4,1260,"RIO BRANCO, Acre, Brasil, ESCOLA PROF. MARILENA MANSOUR (ANTIGA IRACEMA GOMES PEREIRA)"
2024,RIO BRANCO,9,326,ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA,3,2089,"RIO BRANCO, Acre, Brasil, ESCOLA MUNICIPAL INFANTIL FRANCISCA ARAGAO DA SILVA"
2024,RIO BRANCO,1,748,ESCOLA DOM GIOCONDO MARIA GROTTI,3,3638,"RIO BRANCO, Acre, Brasil, ESCOLA DOM GIOCONDO MARIA GROTTI"
2024,RIO BRANCO,9,176,UFAC - UNIVERSIDADE FEDERAL DO ACRE,7,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2024,RIO BRANCO,1,673,ESCOLA BERTA VIEIRA DE ANDRADE,5,3379,"RIO BRANCO, Acre, Brasil, ESCOLA BERTA VIEIRA DE ANDRADE"
2024,RIO BRANCO,1,709,ESCOLA HUMBERTO SOARES,4,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2024,RIO BRANCO,1,94,ESCOLA PROFESSOR JOSÉ RODRIGUES LEITE (ÉTICA),3,1317,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR JOSÉ RODRIGUES LEITE (ÉTICA)"
2024,RIO BRANCO,1,191,ESCOLA MENINO JESUS,12,1694,"RIO BRANCO, Acre, Brasil, ESCOLA MENINO JESUS"
2024,RIO BRANCO,1,808,"MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO - MAPA",2,3034,"RIO BRANCO, Acre, Brasil, MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO - MAPA"
2024,RIO BRANCO,9,19,ESCOLA FRANCISCO SALGADO FILHO,11,1031,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO SALGADO FILHO"
2024,RIO BRANCO,1,335,ESCOLA PROF. MARILENA MANSOUR (ANTIGA IRACEMA GOMES PEREIRA),3,1260,"RIO BRANCO, Acre, Brasil, ESCOLA PROF. MARILENA MANSOUR (ANTIGA IRACEMA GOMES PEREIRA)"
2024,RIO BRANCO,1,463,ESCOLA DUQUE DE CAXIAS,2,2720,"RIO BRANCO, Acre, Brasil, ESCOLA DUQUE DE CAXIAS"
2024,RIO BRANCO,9,161,ESCOLA JOÃO PAULO II,8,1252,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO II"
2024,RIO BRANCO,9,356,ESCOLA DOUTOR JOÃO AGUIAR,8,2186,"RIO BRANCO, Acre, Brasil, ESCOLA DOUTOR JOÃO AGUIAR"
2024,RIO BRANCO,9,32,CENTRO ESTADUAL DE ATENDIMENTO AO DEFICIENTE VISUAL,5,1457,"RIO BRANCO, Acre, Brasil, CENTRO ESTADUAL DE ATENDIMENTO AO DEFICIENTE VISUAL"
2024,RIO BRANCO,1,772,ESCOLA HUMBERTO SOARES,9,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2024,RIO BRANCO,1,785,INSTITUTO FEDERAL DO ACRE - IFAC,2,3751,"RIO BRANCO, Acre, Brasil, INSTITUTO FEDERAL DO ACRE - IFAC"
2024,RIO BRANCO,1,96,SERVICO SOCIAL DO COMERCIO (SESC CENTRO),2,1651,"RIO BRANCO, Acre, Brasil, SERVICO SOCIAL DO COMERCIO (SESC CENTRO)"
2024,RIO BRANCO,9,454,ESCOLA PÚBLICA ADALBERTO SENA,9,1139,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ADALBERTO SENA"
2024,RIO BRANCO,1,205,ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO,18,1783,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO"
2024,RIO BRANCO,9,364,ESCOLA ESTADUAL PROFESSORA ELOZIRA DOS SANTOS TOMÉ,6,2216,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSORA ELOZIRA DOS SANTOS TOMÉ"
2024,RIO BRANCO,1,643,ESCOLA ESTADUAL PROFESSOR RAIMUNDO BORGES,3,3301,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL PROFESSOR RAIMUNDO BORGES"
2024,RIO BRANCO,9,253,ESCOLA ARMANDO NOGUEIRA,7,1678,"RIO BRANCO, Acre, Brasil, ESCOLA ARMANDO NOGUEIRA"
2024,RIO BRANCO,1,559,ESCOLA GEORGETE ELUAN KALUME,14,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2024,RIO BRANCO,9,147,TRIBUNAL DE CONTAS DO ESTADO DO ACRE,5,1490,"RIO BRANCO, Acre, Brasil, TRIBUNAL DE CONTAS DO ESTADO DO ACRE"
2024,RIO BRANCO,9,446,FACULDADE UNINORTE,8,1899,"RIO BRANCO, Acre, Brasil, FACULDADE UNINORTE"
2024,RIO BRANCO,1,29,PREFEITURA MUNICIPAL DE RIO BRANCO,12,1090,"RIO BRANCO, Acre, Brasil, PREFEITURA MUNICIPAL DE RIO BRANCO"
2024,RIO BRANCO,9,93,ESCOLA JOÃO PAULO I,5,1236,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO I"
2024,RIO BRANCO,9,205,ESCOLA PÚBLICA ADALBERTO SENA,11,1139,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ADALBERTO SENA"
2024,RIO BRANCO,9,150,COLÉGIO ALTERNATIVO,19,1422,"RIO BRANCO, Acre, Brasil, COLÉGIO ALTERNATIVO"
2024,RIO BRANCO,9,451,ESCOLA LUIZA BATISTA DE SOUZA,10,1066,"RIO BRANCO, Acre, Brasil, ESCOLA LUIZA BATISTA DE SOUZA"
2024,RIO BRANCO,9,100,ESCOLA JOÃO PAULO II,5,1252,"RIO BRANCO, Acre, Brasil, ESCOLA JOÃO PAULO II"
2024,RIO BRANCO,9,209,ESCOLA ALMADA BRITO,5,1724,"RIO BRANCO, Acre, Brasil, ESCOLA ALMADA BRITO"
2024,RIO BRANCO,9,250,ESCOLA TANCREDO NEVES,9,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2024,RIO BRANCO,9,24,ESCOLA FRANCISCO AUGUSTO BACURAU,10,1384,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO AUGUSTO BACURAU"
2024,RIO BRANCO,9,260,ESCOLA GOVERNADOR JOSÉ AUGUSTO,9,1732,"RIO BRANCO, Acre, Brasil, ESCOLA GOVERNADOR JOSÉ AUGUSTO"
2024,RIO BRANCO,1,273,CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA CENTRO,7,1074,"RIO BRANCO, Acre, Brasil, CENTRO DE EDUCAÇÃO DE JOVENS E ADULTOS - CEJA CENTRO"
2024,RIO BRANCO,1,462,ESCOLA CLARISSE FECURY,9,3174,"RIO BRANCO, Acre, Brasil, ESCOLA CLARISSE FECURY"
2024,RIO BRANCO,1,8,COLÉGIO ESTADUAL BARÃO DO RIO BRANCO,12,1031,"RIO BRANCO, Acre, Brasil, COLÉGIO ESTADUAL BARÃO DO RIO BRANCO"
2024,RIO BRANCO,1,460,ESCOLA PAULO FREIRE,4,2542,"RIO BRANCO, Acre, Brasil, ESCOLA PAULO FREIRE"
2024,RIO BRANCO,9,339,ESCOLA PROFESSOR PEDRO MARTINELLO,1,2127,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR PEDRO MARTINELLO"
2024,RIO BRANCO,9,111,ESCOLA RURAL PROF. CLAUDIO AUGUSTO F. DE SALES,2,1309,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL PROF. CLAUDIO AUGUSTO F. DE SALES"
2024,RIO BRANCO,1,845,MINISTÉRIO PÚBLICO DO TRABALHO - MPT,10,3875,"RIO BRANCO, Acre, Brasil, MINISTÉRIO PÚBLICO DO TRABALHO - MPT"
2024,RIO BRANCO,9,396,ESCOLA ISMAEL GOMES DE CARVALHO,5,2330,"RIO BRANCO, Acre, Brasil, ESCOLA ISMAEL GOMES DE CARVALHO"
2024,RIO BRANCO,1,204,ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO,10,1783,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL CAPITÃO EDGARD CERQUEIRA FILHO"
2024,RIO BRANCO,1,574,UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES,9,3263,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES"
2024,RIO BRANCO,9,66,ESCOLA PÚBLICA ADALBERTO SENA,13,1139,"RIO BRANCO, Acre, Brasil, ESCOLA PÚBLICA ADALBERTO SENA"
2024,RIO BRANCO,1,532,ESCOLA GEORGETE ELUAN KALUME,7,1929,"RIO BRANCO, Acre, Brasil, ESCOLA GEORGETE ELUAN KALUME"
2024,RIO BRANCO,1,646,ESCOLA SAMUEL BARREIRA,5,3310,"RIO BRANCO, Acre, Brasil, ESCOLA SAMUEL BARREIRA"
2024,RIO BRANCO,1,130,ESCOLA ANITA GARIBALDI,4,1384,"RIO BRANCO, Acre, Brasil, ESCOLA ANITA GARIBALDI"
2024,RIO BRANCO,1,774,COLÉGIO LATO SENSU,12,3735,"RIO BRANCO, Acre, Brasil, COLÉGIO LATO SENSU"
2024,RIO BRANCO,9,247,ESCOLA TANCREDO NEVES,3,1104,"RIO BRANCO, Acre, Brasil, ESCOLA TANCREDO NEVES"
2024,RIO BRANCO,9,90,ESCOLA SHEILA MARIA NASSERALA,7,1210,"RIO BRANCO, Acre, Brasil, ESCOLA SHEILA MARIA NASSERALA"
2024,RIO BRANCO,1,488,ESCOLA MAURICILA SANTANA,4,2780,"RIO BRANCO, Acre, Brasil, ESCOLA MAURICILA SANTANA"
2024,RIO BRANCO,1,555,ESCOLA PROFESSOR JOSUÉ FERNANDES,1,2712,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSOR JOSUÉ FERNANDES"
2024,RIO BRANCO,9,86,UFAC - UNIVERSIDADE FEDERAL DO ACRE,11,1198,"RIO BRANCO, Acre, Brasil, UFAC - UNIVERSIDADE FEDERAL DO ACRE"
2024,RIO BRANCO,9,199,ESCOLA FRANCISCO AUGUSTO BACURAU,9,1384,"RIO BRANCO, Acre, Brasil, ESCOLA FRANCISCO AUGUSTO BACURAU"
2024,RIO BRANCO,1,739,ESCOLA VOVO MOCINHA,4,3590,"RIO BRANCO, Acre, Brasil, ESCOLA VOVO MOCINHA"
2024,RIO BRANCO,1,9,INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA - IBGE,6,1058,"RIO BRANCO, Acre, Brasil, INSTITUTO BRASILEIRO DE GEOGRAFIA E ESTATISTICA - IBGE"
2024,RIO BRANCO,9,48,CONAB - COMPANHIA NACIONAL DE ABASTECIMENTO,11,2259,"RIO BRANCO, Acre, Brasil, CONAB - COMPANHIA NACIONAL DE ABASTECIMENTO"
2024,RIO BRANCO,1,793,ESCOLA RURAL RUY AZEVEDO,1,2852,"RIO BRANCO, Acre, Brasil, ESCOLA RURAL RUY AZEVEDO"
2024,RIO BRANCO,9,240,CRAS SOBRAL - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL,5,1830,"RIO BRANCO, Acre, Brasil, CRAS SOBRAL - CENTRO DE REFERENCIA DE ASSISTENCIA SOCIAL"
2024,RIO BRANCO,1,194,FORUM BARAO DO RIO BRANCO,6,1708,"RIO BRANCO, Acre, Brasil, FORUM BARAO DO RIO BRANCO"
2024,RIO BRANCO,1,665,ESCOLA  MOZART DONIZETE,4,3360,"RIO BRANCO, Acre, Brasil, ESCOLA  MOZART DONIZETE"
2024,RIO BRANCO,9,232,ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL),5,1767,"RIO BRANCO, Acre, Brasil, ESCOLA ACREANA DE MÚSICA (ANT CENTRO CULTURAL)"
2024,RIO BRANCO,1,543,ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA),3,2550,"RIO BRANCO, Acre, Brasil, ESCOLA PROF. SEBASTIÃO PEDROSA (ARENA DA FLORESTA)"
2024,RIO BRANCO,1,685,ESCOLA LINDAURA MARTINS LEITÃO,7,3425,"RIO BRANCO, Acre, Brasil, ESCOLA LINDAURA MARTINS LEITÃO"
2024,RIO BRANCO,1,660,ESCOLA PROFESSORA CLÍCIA GADELHA,8,3344,"RIO BRANCO, Acre, Brasil, ESCOLA PROFESSORA CLÍCIA GADELHA"
2024,RIO BRANCO,1,663,ESCOLA JORGE FELIX LAVOCAT,10,3352,"RIO BRANCO, Acre, Brasil, ESCOLA JORGE FELIX LAVOCAT"
2024,RIO BRANCO,1,280,INSTITUTO DO MEIO AMBIENTE DO ACRE-IMAC,15,1988,"RIO BRANCO, Acre, Brasil, INSTITUTO DO MEIO AMBIENTE DO ACRE-IMAC"
2024,RIO BRANCO,9,173,ESCOLA ALMADA BRITO,6,1724,"RIO BRANCO, Acre, Brasil, ESCOLA ALMADA BRITO"
2024,RIO BRANCO,9,194,ESCOLA GOVERNADOR JOSÉ AUGUSTO,10,1732,"RIO BRANCO, Acre, Brasil, ESCOLA GOVERNADOR JOSÉ AUGUSTO"
2024,RIO BRANCO,9,214,ESCOLA CLÍNIO BRANDÃO,6,1244,"RIO BRANCO, Acre, Brasil, ESCOLA CLÍNIO BRANDÃO"
2024,RIO BRANCO,9,312,ESCOLA MARINA VICENTE GOMES,4,2046,"RIO BRANCO, Acre, Brasil, ESCOLA MARINA VICENTE GOMES"
2024,RIO BRANCO,9,123,ESCOLA MARILDA GOUVEIA VIANA,5,1600,"RIO BRANCO, Acre, Brasil, ESCOLA MARILDA GOUVEIA VIANA"
2024,RIO BRANCO,1,811,ESCOLA LOURIVAL PINHO,2,1643,"RIO BRANCO, Acre, Brasil, ESCOLA LOURIVAL PINHO"
2024,RIO BRANCO,9,269,ESCOLA BOA UNIÃO,4,1740,"RIO BRANCO, Acre, Brasil, ESCOLA BOA UNIÃO"
2024,RIO BRANCO,1,476,SEST/SENAT,7,2690,"RIO BRANCO, Acre, Brasil, SEST/SENAT"
2024,RIO BRANCO,9,92,CEMEAC - CENTRO DE MÍDIAS EDU. DO ACRE (ANT. ESCOLA DARCY VARGAS),16,1228,"RIO BRANCO, Acre, Brasil, CEMEAC - CENTRO DE MÍDIAS EDU. DO ACRE (ANT. ESCOLA DARCY VARGAS)"
2024,RIO BRANCO,1,90,ESCOLA ANA TURAM MACHADO FALCAO,3,2402,"RIO BRANCO, Acre, Brasil, ESCOLA ANA TURAM MACHADO FALCAO"
2024,RIO BRANCO,1,308,MUSEU DOS POVOS ACREANOS,1,2100,"RIO BRANCO, Acre, Brasil, MUSEU DOS POVOS ACREANOS"
2024,RIO BRANCO,1,521,ESCOLA MARIA IZALIZ CORREIA TEIXEIRA,2,2917,"RIO BRANCO, Acre, Brasil, ESCOLA MARIA IZALIZ CORREIA TEIXEIRA"
2024,RIO BRANCO,1,825,ESCOLA JOSE CHALUB LEITE,5,2577,"RIO BRANCO, Acre, Brasil, ESCOLA JOSE CHALUB LEITE"
2024,RIO BRANCO,9,155,INSTITUTO SENAI DE TECNOLOGIA MADEIRA E MÓVEL,3,1554,"RIO BRANCO, Acre, Brasil, INSTITUTO SENAI DE TECNOLOGIA MADEIRA E MÓVEL"
2024,RIO BRANCO,1,744,ESCOLA HUMBERTO SOARES,10,3492,"RIO BRANCO, Acre, Brasil, ESCOLA HUMBERTO SOARES"
2024,RIO BRANCO,9,278,ESCOLA ARACY CERQUEIRA,3,1694,"RIO BRANCO, Acre, Brasil, ESCOLA ARACY CERQUEIRA"
2024,RIO BRANCO,1,37,COLEGIO ACREANO,9,1139,"RIO BRANCO, Acre, Brasil, COLEGIO ACREANO"
2024,RIO BRANCO,1,750,COHAB-ACRE,3,3646,"RIO BRANCO, Acre, Brasil, COHAB-ACRE"
2024,RIO BRANCO,1,160,INSTITUTO SAO JOSE,5,1473,"RIO BRANCO, Acre, Brasil, INSTITUTO SAO JOSE"
2024,RIO BRANCO,9,380,ESCOLA ESTADUAL DJALMA TELES GALDINO,2,2275,"RIO BRANCO, Acre, Brasil, ESCOLA ESTADUAL DJALMA TELES GALDINO"
2024,RIO BRANCO,1,573,UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES,9,3263,"RIO BRANCO, Acre, Brasil, UNIDADE DE SAÚDE FRANCISCO RONEY MEIRELES"
2024,RIO BRANCO,1,170,CONSELHO REGIONAL DE ENFERMAGEM - COREN,7,1554,"RIO BRANCO, Acre, Brasil, CONSELHO REGIONAL DE ENFERMAGEM - COREN"
