DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,NR_CEP,LATITUDE,LONGITUDE,DS_SITU_LOCAL_VOTACAO,DS_SITU_SECAO,DS_SITU_SECAO_ACESSIBILIDADE,QT_ELEITOR_SECAO,QT_ELEITOR_ELEICAO_FEDERAL,QT_ELEITOR_ELEICAO_ESTADUAL,ID_SECAO_2026,ID_LOCAL_2026,TERRITORIO_2026,RURAL_IDENTIFICADA,FONTE_CLASSIFICACAO_TERRITORIAL,CONFIANCA_CLASSIFICACAO_TERRITORIAL,LOCAL_ATIVO
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,154,1244,ESCOLA BAIXA VERDE -  (DIVISÃO) 40 KM DE RAMAL,SERINGAL ICURIÃ - DIVISÃO,ZONA RURAL,69935000,-10.6683819,-69.59830941,ATIVO,ATIVO,Sem acessibilidade,190,190,190,01570|6|154,01570|6|1244,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,93,1279,CÂMARA MUNICIPAL,RUA RAIMUNDO CHAAR,CENTRO,69935000,-10.93987952,-69.56731603,ATIVO,ATIVO,Sem acessibilidade,343,343,343,01570|6|93,01570|6|1279,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,104,1309,ESCOLA KAJPAHA - ALDEIA JATOBÁ,ALDEIA JATOBÁ - ÁS MARGENS DO ALTO RIO IACO,ZONA RURAL,69935000,-10.53928285,-69.86124254,ATIVO,ATIVO,Sem acessibilidade,206,206,206,01570|6|104,01570|6|1309,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,158,1309,ESCOLA KAJPAHA - ALDEIA JATOBÁ,ALDEIA JATOBÁ - ÁS MARGENS DO ALTO RIO IACO,ZONA RURAL,69935000,-10.53928285,-69.86124254,ATIVO,ATIVO,Sem acessibilidade,202,202,202,01570|6|158,01570|6|1309,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,108,1317,ESCOLA INDÍGENA 7 ESTRELAS - ALDEIA EXTREMA,"ALDEIA EXTREMA, ALTO RIO IACO",ZONA RURAL,69935000,-10.65300581,-70.13350607,ATIVO,ATIVO,Sem acessibilidade,188,188,188,01570|6|108,01570|6|1317,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,114,1325,ESCOLA HIMATKALTSHI - ALDEIA NOVA UNIÃO,TERRA INDIGENA ALDEIA DO RIO ACRE - ALDEIA NOVA UNIÃO,ZONA RURAL,69935000,-10.92573245,-69.92262217,ATIVO,ATIVO,Sem acessibilidade,147,147,147,01570|6|114,01570|6|1325,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,115,1333,"ESCOLA CARIOLANDO DE SOUZA GOMES, SGL SÃO FRANCISCO, COL. DERRETIDO","SERINGAL SÃO FRANCISCO, COLOCAÇÃO DERRETIDO ÀS MARGENS DO RIO ACRE",ZONA RURAL,69935000,-10.9387744,-69.76352407,ATIVO,ATIVO,Sem acessibilidade,90,90,90,01570|6|115,01570|6|1333,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,149,1341,UNIDADE BÁSICA DE SAÚDE TEREZINHA BATISTA DOS SANTOS,RUA FRANCISCO DAS CHAGAS,CASCATA,69935000,-10.94052723,-69.56121149,ATIVO,ATIVO,Com acessibilidade,266,266,266,01570|6|149,01570|6|1341,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,150,1350,ESCOLA VICENTE BESSA,"BR 317, KM 02",ZONA RURAL,69935000,-10.92737169,-69.55376541,ATIVO,ATIVO,Com acessibilidade,272,272,272,01570|6|150,01570|6|1350,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,161,1350,ESCOLA VICENTE BESSA,"BR 317, KM 02",ZONA RURAL,69935000,-10.92737169,-69.55376541,ATIVO,ATIVO,Sem acessibilidade,311,311,311,01570|6|161,01570|6|1350,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01570,ASSIS BRASIL,6,169,1350,ESCOLA VICENTE BESSA,"BR 317, KM 02",ZONA RURAL,69935000,-10.92737169,-69.55376541,ATIVO,ATIVO,Sem acessibilidade,270,270,270,01570|6|169,01570|6|1350,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,88,1023,CENTRO CULTURAL SEBASTIÃO JOAQUIM DANTAS BARROSO,RUA VITÓRIA SALVATIERRA N. 1090,FERREIRA DA SILVA,69932000,-10.99872161,-68.75053897,ATIVO,ATIVO,Com acessibilidade,290,290,290,01058|6|88,01058|6|1023,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,4,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,287,287,287,01058|6|4,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,45,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,292,292,292,01058|6|45,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,126,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|126,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,133,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,296,296,296,01058|6|133,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,138,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,293,293,293,01058|6|138,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,139,1040,ESCOLA MARIA SOCORRO DE SOUZA FROTA,RUA RAIMUNDO TEIXEIRA TEODORO S/N,MARCOS GALVÃO II,69932000,-10.99058456,-68.74545772,ATIVO,ATIVO,Com acessibilidade,295,295,295,01058|6|139,01058|6|1040,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,1,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,239,239,239,01058|6|1,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,6,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,249,249,249,01058|6|6,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,7,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,245,245,245,01058|6|7,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,8,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,246,246,246,01058|6|8,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,32,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,247,247,247,01058|6|32,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,41,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,241,241,241,01058|6|41,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,44,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,245,245,245,01058|6|44,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,84,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Com acessibilidade,240,240,240,01058|6|84,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,166,1066,ESCOLA  KAIRALA JOSE KAIRALA,RUA JOSE KAIRALA N. 072,RAIMUNDO CHAAR,69932000,-11.01249729,-68.7411295,ATIVO,ATIVO,Sem acessibilidade,242,242,242,01058|6|166,01058|6|1066,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,53,1074,ESCOLA VALDOMIRO FERREIRA BARROSO - KM 19,KM 19 RAMAL 13  (CHICO LEAL),ZONA RURAL,69932000,-10.82917138,-68.88806747,ATIVO,ATIVO,Com acessibilidade,261,261,261,01058|6|53,01058|6|1074,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,99,1074,ESCOLA VALDOMIRO FERREIRA BARROSO - KM 19,KM 19 RAMAL 13  (CHICO LEAL),ZONA RURAL,69932000,-10.82917138,-68.88806747,ATIVO,ATIVO,Com acessibilidade,261,261,261,01058|6|99,01058|6|1074,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,128,1074,ESCOLA VALDOMIRO FERREIRA BARROSO - KM 19,KM 19 RAMAL 13  (CHICO LEAL),ZONA RURAL,69932000,-10.82917138,-68.88806747,ATIVO,ATIVO,Com acessibilidade,262,262,262,01058|6|128,01058|6|1074,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,11,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,140,279,279,01058|6|11,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,12,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,139,0,0,01058|6|12,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,13,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,136,311,311,01058|6|13,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,14,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,137,306,306,01058|6|14,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,15,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,141,310,310,01058|6|15,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,16,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,169,0,0,01058|6|16,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,17,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,169,0,0,01058|6|17,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,18,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,175,0,0,01058|6|18,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,33,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,140,280,280,01058|6|33,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,38,1082,ESCOLA GETULIO VARGAS,AV. RUI LINO N. 031,CENTRO,69932000,-11.01541249,-68.7449743,ATIVO,ATIVO,Com acessibilidade,140,0,0,01058|6|38,01058|6|1082,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,5,1112,SEMED - SECRETARIA MUNICIPAL DE EDUCAÇÃO,RUA 02 DE NOVEMBRO N. 102,RAIMUNDO CHAAR,69932000,-11.00865738,-68.74576397,ATIVO,ATIVO,Com acessibilidade,182,182,182,01058|6|5,01058|6|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,19,1112,SEMED - SECRETARIA MUNICIPAL DE EDUCAÇÃO,RUA 02 DE NOVEMBRO N. 102,RAIMUNDO CHAAR,69932000,-11.00865738,-68.74576397,ATIVO,ATIVO,Com acessibilidade,173,347,347,01058|6|19,01058|6|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,127,1112,SEMED - SECRETARIA MUNICIPAL DE EDUCAÇÃO,RUA 02 DE NOVEMBRO N. 102,RAIMUNDO CHAAR,69932000,-11.00865738,-68.74576397,ATIVO,ATIVO,Com acessibilidade,174,0,0,01058|6|127,01058|6|1112,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,54,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,233,233,233,01058|6|54,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,74,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|74,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,81,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|81,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,87,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,291,291,291,01058|6|87,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,91,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|91,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,113,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,255,255,255,01058|6|113,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,118,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,291,291,291,01058|6|118,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,152,1120,ESCOLA FONTENELE DE CASTRO,AV. DR. MANOEL MARINHO MONTE N. 019,FERREIRA DA SILVA,69932000,-11.00020931,-68.75054031,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|152,01058|6|1120,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,25,1180,ESCOLA VALERIA BISPO SABALA - KM 26,BR 317 KM 26,ZONA RURAL,69932000,-10.95358619,-68.92818242,ATIVO,ATIVO,Com acessibilidade,254,254,254,01058|6|25,01058|6|1180,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,57,1180,ESCOLA VALERIA BISPO SABALA - KM 26,BR 317 KM 26,ZONA RURAL,69932000,-10.95358619,-68.92818242,ATIVO,ATIVO,Com acessibilidade,262,262,262,01058|6|57,01058|6|1180,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,119,1180,ESCOLA VALERIA BISPO SABALA - KM 26,BR 317 KM 26,ZONA RURAL,69932000,-10.95358619,-68.92818242,ATIVO,ATIVO,Com acessibilidade,257,257,257,01058|6|119,01058|6|1180,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,55,1198,ESCOLA FRANCISCO GERMANO DA SILVA - KM 68,BR 317 KM 68,ZONA RURAL,69932000,-10.81912852,-69.22823201,ATIVO,ATIVO,Com acessibilidade,244,244,244,01058|6|55,01058|6|1198,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,56,1198,ESCOLA FRANCISCO GERMANO DA SILVA - KM 68,BR 317 KM 68,ZONA RURAL,69932000,-10.81912852,-69.22823201,ATIVO,ATIVO,Com acessibilidade,214,214,214,01058|6|56,01058|6|1198,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,112,1198,ESCOLA FRANCISCO GERMANO DA SILVA - KM 68,BR 317 KM 68,ZONA RURAL,69932000,-10.81912852,-69.22823201,ATIVO,ATIVO,Com acessibilidade,218,218,218,01058|6|112,01058|6|1198,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,137,1198,ESCOLA FRANCISCO GERMANO DA SILVA - KM 68,BR 317 KM 68,ZONA RURAL,69932000,-10.81912852,-69.22823201,ATIVO,ATIVO,Com acessibilidade,218,218,218,01058|6|137,01058|6|1198,RURAL IDENTIFICADA,True,Termo RURAL no bairro ou no nome do local no arquivo do TSE,ALTA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,62,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,294,294,294,01058|6|62,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,67,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,293,293,293,01058|6|67,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,76,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,286,286,286,01058|6|76,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,80,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,288,288,288,01058|6|80,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,83,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,292,292,292,01058|6|83,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,89,1210,ESCOLA ODILON PRATAGI,RUA 12 DE OUTUBRO N. 205,CENTRO,69932000,-11.00732706,-68.74320765,ATIVO,ATIVO,Com acessibilidade,291,291,291,01058|6|89,01058|6|1210,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
03/08/2026,06:28:06,2026,AC,01058,BRASILÉIA,6,63,1228,ESCOLA ELSON DIAS DANTAS,RUA ELSON DIAS DANTAS N. 208,LEONARDO BARBOSA,69932000,-11.01093651,-68.75982538,ATIVO,ATIVO,Com acessibilidade,244,244,244,01058|6|63,01058|6|1228,URBANA OU NÃO IDENTIFICADA COMO RURAL,False,Ausência de marcador rural nos campos públicos,MÉDIA,True
